przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
Szwedzka,02,190,CH Marki,2024-07-01,08:32:12
pl.Zawiszy,03,521,Falenica,2024-07-01,08:17:43
Dw.Centralny,01,521,Falenica,2024-07-01,08:19:36
Centrum,15,521,Falenica,2024-07-01,08:22:02
Muzeum Narodowe,01,521,Falenica,2024-07-01,08:23:25
rondo Waszyngtona,02,521,Falenica,2024-07-01,08:26:21
Grenadierów,02,521,Falenica,2024-07-01,08:31:04
Wiatraczna,22,521,Falenica,2024-07-01,08:32:45
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-01,08:18:05
Międzynarodowa,01,523,Stare Bemowo,2024-07-01,08:20:57
Saska,01,523,Stare Bemowo,2024-07-01,08:22:21
Rozbrat,02,523,Stare Bemowo,2024-07-01,08:24:47
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-01,08:26:46
Marszałkowska,02,523,Stare Bemowo,2024-07-01,08:27:33
Metro Politechnika,02,523,Stare Bemowo,2024-07-01,08:30:13
Wiatraczna,22,521,Falenica,2024-07-01,08:18:37
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-01,08:18:52
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-01,08:19:22
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-01,08:20:19
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-01,08:23:00
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-01,08:25:52
Rogowska,02,500,Bródno Podgrodzie,2024-07-01,08:26:44
Kołowa,02,500,Bródno Podgrodzie,2024-07-01,08:27:53
Kijowska,04,26,Metro Młociny,2024-07-01,08:19:30
Ząbkowska,04,26,Metro Młociny,2024-07-01,08:21:15
Dw.Wileński,03,26,Metro Młociny,2024-07-01,08:23:17
Park Praski,01,26,Metro Młociny,2024-07-01,08:24:37
Stare Miasto,02,26,Metro Młociny,2024-07-01,08:26:15
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-01,08:28:17
Kino Femina,06,26,Metro Młociny,2024-07-01,08:31:05
Wola-Ratusz,04,26,Metro Młociny,2024-07-01,08:33:07
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-01,08:20:19
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-01,08:21:33
Gocław,09,148,Lotnisko Chopina,2024-07-01,08:23:00
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-01,08:24:12
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-07-01,08:26:44
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-01,08:29:16
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-01,08:29:49
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-01,08:19:26
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-01,08:21:48
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-07-01,08:23:13
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-01,08:24:48
Saska,02,523,PKP Olszynka Grochowska,2024-07-01,08:27:54
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-01,08:29:04
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-01,08:30:28
Wola-Ratusz,03,26,Wiatraczna,2024-07-01,08:19:05
Kino Femina,05,26,Wiatraczna,2024-07-01,08:20:51
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-01,08:23:27
Stare Miasto,01,26,Wiatraczna,2024-07-01,08:25:49
Park Praski,02,26,Wiatraczna,2024-07-01,08:28:26
Dw.Wileński,07,26,Wiatraczna,2024-07-01,08:31:29
Ząbkowska,03,26,Wiatraczna,2024-07-01,08:32:05
Kijowska,03,26,Wiatraczna,2024-07-01,08:33:51
Dw.Wileński,01,162,EC Siekierki,2024-07-01,08:19:24
Sierakowskiego,01,162,EC Siekierki,2024-07-01,08:22:02
os.Panieńska,01,162,EC Siekierki,2024-07-01,08:23:32
most Świętokrzyski,03,162,EC Siekierki,2024-07-01,08:25:41
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-01,08:27:32
Topiel,03,162,EC Siekierki,2024-07-01,08:30:09
PKP Powiśle,03,162,EC Siekierki,2024-07-01,08:31:14
Centrum,09,9,Gocławek,2024-07-01,08:19:04
Krucza,05,9,Gocławek,2024-07-01,08:20:15
Muzeum Narodowe,05,9,Gocławek,2024-07-01,08:21:10
most Poniatowskiego,03,9,Gocławek,2024-07-01,08:25:05
rondo Waszyngtona,06,9,Gocławek,2024-07-01,08:26:58
Berezyńska,02,9,Gocławek,2024-07-01,08:29:00
Park Skaryszewski,04,9,Gocławek,2024-07-01,08:31:09
Szwedzka,01,190,Os. Górczewska,2024-07-01,08:20:17
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-01,08:21:31
Dw.Wileński,03,190,Os. Górczewska,2024-07-01,08:23:37
Park Praski,01,190,Os. Górczewska,2024-07-01,08:25:08
Stare Miasto,02,190,Os. Górczewska,2024-07-01,08:27:31
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-01,08:30:13
Kino Femina,02,190,Os. Górczewska,2024-07-01,08:31:43
Wola-Ratusz,02,190,Os. Górczewska,2024-07-01,08:32:58
Szwedzka,02,190,CH Marki,2024-07-01,08:21:34
Pelcowizna,06,114,UKSW,2024-07-01,08:21:47
PKP Toruńska,01,114,UKSW,2024-07-01,08:26:58
Żerań FSO,03,114,UKSW,2024-07-01,08:29:17
most Grota-Roweckiego,01,114,UKSW,2024-07-01,08:31:05
Czarnieckiego,02,114,UKSW,2024-07-01,08:33:13
pl.Wilsona,06,114,UKSW,2024-07-01,08:36:32
Suzina,02,114,UKSW,2024-07-01,08:37:36
Dw.Gdański,05,6,Gocławek,2024-07-01,08:23:16
Park Traugutta,05,6,Gocławek,2024-07-01,08:25:52
most Gdański,03,6,Gocławek,2024-07-01,08:26:37
Wybrzeże Helskie,04,6,Gocławek,2024-07-01,08:28:28
rondo Starzyńskiego,04,6,Gocławek,2024-07-01,08:29:32
pl.Hallera,03,6,Gocławek,2024-07-01,08:31:30
PKP Powiśle,04,162,Pl Hallera,2024-07-01,08:24:12
Topiel,01,162,Pl Hallera,2024-07-01,08:25:52
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-01,08:27:53
most Świętokrzyski,02,162,Pl Hallera,2024-07-01,08:30:12
os.Panieńska,02,162,Pl Hallera,2024-07-01,08:32:37
Sierakowskiego,02,162,Pl Hallera,2024-07-01,08:34:13
Ząbkowska,06,162,Pl Hallera,2024-07-01,08:37:03
Dw.Gdański,05,6,Gocławek,2024-07-01,08:15:53
Park Traugutta,05,6,Gocławek,2024-07-01,08:18:45
most Gdański,03,6,Gocławek,2024-07-01,08:19:36
Wybrzeże Helskie,04,6,Gocławek,2024-07-01,08:20:51
rondo Starzyńskiego,04,6,Gocławek,2024-07-01,08:22:12
pl.Hallera,03,6,Gocławek,2024-07-01,08:24:13
Centrum,09,9,Gocławek,2024-07-01,08:23:31
Krucza,05,9,Gocławek,2024-07-01,08:25:53
Muzeum Narodowe,05,9,Gocławek,2024-07-01,08:26:38
most Poniatowskiego,03,9,Gocławek,2024-07-01,08:29:45
rondo Waszyngtona,06,9,Gocławek,2024-07-01,08:32:06
Berezyńska,02,9,Gocławek,2024-07-01,08:34:07
Park Skaryszewski,04,9,Gocławek,2024-07-01,08:36:23
pl.Hallera,04,6,Metro Młociny,2024-07-01,08:24:36
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-01,08:27:23
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-01,08:28:29
most Gdański,04,6,Metro Młociny,2024-07-01,08:29:24
Park Traugutta,04,6,Metro Młociny,2024-07-01,08:30:20
Dw.Gdański,06,6,Metro Młociny,2024-07-01,08:33:06
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-01,08:26:30
Międzynarodowa,01,523,Stare Bemowo,2024-07-01,08:28:39
Saska,01,523,Stare Bemowo,2024-07-01,08:30:02
Rozbrat,02,523,Stare Bemowo,2024-07-01,08:32:46
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-01,08:34:23
Marszałkowska,02,523,Stare Bemowo,2024-07-01,08:35:35
Metro Politechnika,02,523,Stare Bemowo,2024-07-01,08:38:25
Wola-Ratusz,01,190,CH Marki,2024-07-01,08:27:43
Kino Femina,01,190,CH Marki,2024-07-01,08:29:58
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-01,08:32:46
Stare Miasto,01,190,CH Marki,2024-07-01,08:34:23
Park Praski,02,190,CH Marki,2024-07-01,08:36:58
Dw.Wileński,04,190,CH Marki,2024-07-01,08:38:24
Rzeszotarskiej,02,190,CH Marki,2024-07-01,08:39:25
Szwedzka,02,190,CH Marki,2024-07-01,08:40:22
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-01,08:27:58
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,08:29:24
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,08:30:45
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,08:33:31
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,08:37:13
Krucza,06,9,P+R Al. Krakowska,2024-07-01,08:38:13
Centrum,10,9,P+R Al. Krakowska,2024-07-01,08:40:00
Centrum,09,9,Gocławek,2024-07-01,08:28:17
Krucza,05,9,Gocławek,2024-07-01,08:29:22
Muzeum Narodowe,05,9,Gocławek,2024-07-01,08:31:28
most Poniatowskiego,03,9,Gocławek,2024-07-01,08:34:51
rondo Waszyngtona,06,9,Gocławek,2024-07-01,08:36:47
Berezyńska,02,9,Gocławek,2024-07-01,08:38:12
Park Skaryszewski,04,9,Gocławek,2024-07-01,08:40:59
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-01,08:29:27
Małe Siekierki,02,148,Wiatraczna,2024-07-01,08:31:01
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-01,08:32:40
most Siekierkowski,04,148,Wiatraczna,2024-07-01,08:34:56
Gocław,06,148,Wiatraczna,2024-07-01,08:36:07
Horbaczewskiego,02,148,Wiatraczna,2024-07-01,08:36:59
Bora-Komorowskiego,04,148,Wiatraczna,2024-07-01,08:37:58
Wola-Ratusz,03,26,Wiatraczna,2024-07-01,08:27:46
Kino Femina,05,26,Wiatraczna,2024-07-01,08:30:08
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-01,08:33:04
Stare Miasto,01,26,Wiatraczna,2024-07-01,08:35:15
Park Praski,02,26,Wiatraczna,2024-07-01,08:37:12
Dw.Wileński,07,26,Wiatraczna,2024-07-01,08:39:23
Ząbkowska,03,26,Wiatraczna,2024-07-01,08:40:38
Kijowska,03,26,Wiatraczna,2024-07-01,08:43:30
Dw.Wileński,01,162,EC Siekierki,2024-07-01,08:28:38
Sierakowskiego,01,162,EC Siekierki,2024-07-01,08:31:18
os.Panieńska,01,162,EC Siekierki,2024-07-01,08:32:38
most Świętokrzyski,03,162,EC Siekierki,2024-07-01,08:35:18
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-01,08:36:38
Topiel,03,162,EC Siekierki,2024-07-01,08:40:38
PKP Powiśle,03,162,EC Siekierki,2024-07-01,08:41:39
Wiatraczna,22,521,Falenica,2024-07-01,08:30:02
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-01,08:30:10
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-07-01,08:31:08
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-01,08:32:43
Saska,02,523,PKP Olszynka Grochowska,2024-07-01,08:35:14
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-01,08:36:14
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-01,08:38:33
Kołowa,01,500,rondo Radosława,2024-07-01,08:30:58
Rogowska,01,500,rondo Radosława,2024-07-01,08:32:08
rondo Żaba,01,500,rondo Radosława,2024-07-01,08:33:08
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-01,08:36:18
Dw.Gdański,04,500,rondo Radosława,2024-07-01,08:39:23
Baseny Inflancka,02,500,rondo Radosława,2024-07-01,08:41:03
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-01,08:44:08
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-01,08:31:05
Międzynarodowa,01,523,Stare Bemowo,2024-07-01,08:33:35
Saska,01,523,Stare Bemowo,2024-07-01,08:34:56
Rozbrat,02,523,Stare Bemowo,2024-07-01,08:37:33
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-01,08:39:29
Marszałkowska,02,523,Stare Bemowo,2024-07-01,08:40:24
Metro Politechnika,02,523,Stare Bemowo,2024-07-01,08:42:16
Kijowska,04,26,Metro Młociny,2024-07-01,08:31:37
Ząbkowska,04,26,Metro Młociny,2024-07-01,08:32:53
Dw.Wileński,03,26,Metro Młociny,2024-07-01,08:35:50
Park Praski,01,26,Metro Młociny,2024-07-01,08:36:45
Stare Miasto,02,26,Metro Młociny,2024-07-01,08:38:51
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-01,08:41:23
Kino Femina,06,26,Metro Młociny,2024-07-01,08:43:04
Wola-Ratusz,04,26,Metro Młociny,2024-07-01,08:45:20
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-01,08:31:30
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-01,08:32:44
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-01,08:33:35
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-01,08:36:19
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-01,08:40:52
Rogowska,02,500,Bródno Podgrodzie,2024-07-01,08:42:00
Kołowa,02,500,Bródno Podgrodzie,2024-07-01,08:42:50
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-01,08:31:27
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,08:33:08
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,08:34:49
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,08:37:05
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,08:39:57
Krucza,06,9,P+R Al. Krakowska,2024-07-01,08:41:38
Centrum,10,9,P+R Al. Krakowska,2024-07-01,08:43:44
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-01,08:34:14
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-01,08:35:33
Gocław,09,148,Lotnisko Chopina,2024-07-01,08:37:20
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-01,08:38:19
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-07-01,08:39:51
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-01,08:42:22
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-01,08:42:58
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-01,08:36:00
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-01,08:36:30
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-07-01,08:38:30
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-01,08:40:30
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-01,08:42:30
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-01,08:44:00
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-01,08:45:00
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,08:24:08
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,08:24:08
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,08:31:38
Krucza,06,9,P+R Al. Krakowska,2024-07-01,08:33:08
Centrum,10,9,P+R Al. Krakowska,2024-07-01,08:33:08
Dw.Gdański,05,6,Gocławek,2024-07-01,08:33:53
Park Traugutta,05,6,Gocławek,2024-07-01,08:36:49
most Gdański,03,6,Gocławek,2024-07-01,08:37:30
Wybrzeże Helskie,04,6,Gocławek,2024-07-01,08:38:51
rondo Starzyńskiego,04,6,Gocławek,2024-07-01,08:39:56
pl.Hallera,03,6,Gocławek,2024-07-01,08:41:37
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-01,08:33:56
Międzynarodowa,01,523,Stare Bemowo,2024-07-01,08:36:56
Saska,01,523,Stare Bemowo,2024-07-01,08:37:56
Rozbrat,02,523,Stare Bemowo,2024-07-01,08:41:16
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-01,08:42:46
Marszałkowska,02,523,Stare Bemowo,2024-07-01,08:44:06
Metro Politechnika,02,523,Stare Bemowo,2024-07-01,08:46:36
Wola-Ratusz,01,190,CH Marki,2024-07-01,08:34:02
Kino Femina,01,190,CH Marki,2024-07-01,08:36:07
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-01,08:38:52
Stare Miasto,01,190,CH Marki,2024-07-01,08:41:16
Park Praski,02,190,CH Marki,2024-07-01,08:43:16
Dw.Wileński,04,190,CH Marki,2024-07-01,08:46:11
Rzeszotarskiej,02,190,CH Marki,2024-07-01,08:47:16
Szwedzka,02,190,CH Marki,2024-07-01,08:48:10
Szwedzka,01,190,Os. Górczewska,2024-07-01,08:34:16
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-01,08:35:18
Dw.Wileński,03,190,Os. Górczewska,2024-07-01,08:37:49
Park Praski,01,190,Os. Górczewska,2024-07-01,08:39:30
Stare Miasto,02,190,Os. Górczewska,2024-07-01,08:41:34
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-01,08:43:38
Kino Femina,02,190,Os. Górczewska,2024-07-01,08:45:14
Wola-Ratusz,02,190,Os. Górczewska,2024-07-01,08:46:50
Centrum,09,9,Gocławek,2024-07-01,08:33:50
Krucza,05,9,Gocławek,2024-07-01,08:35:06
Muzeum Narodowe,05,9,Gocławek,2024-07-01,08:35:56
most Poniatowskiego,03,9,Gocławek,2024-07-01,08:39:59
rondo Waszyngtona,06,9,Gocławek,2024-07-01,08:41:45
Berezyńska,02,9,Gocławek,2024-07-01,08:44:51
Park Skaryszewski,04,9,Gocławek,2024-07-01,08:46:07
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-01,08:35:31
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,08:37:17
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,08:38:53
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,08:40:59
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,08:44:05
Krucza,06,9,P+R Al. Krakowska,2024-07-01,08:45:21
Centrum,10,9,P+R Al. Krakowska,2024-07-01,08:46:32
pl.Hallera,04,6,Metro Młociny,2024-07-01,08:35:16
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-01,08:37:06
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-01,08:38:27
most Gdański,04,6,Metro Młociny,2024-07-01,08:39:43
Park Traugutta,04,6,Metro Młociny,2024-07-01,08:40:38
Dw.Gdański,06,6,Metro Młociny,2024-07-01,08:43:30
Pelcowizna,06,114,UKSW,2024-07-01,08:34:55
PKP Toruńska,01,114,UKSW,2024-07-01,08:41:04
Żerań FSO,03,114,UKSW,2024-07-01,08:42:22
most Grota-Roweckiego,01,114,UKSW,2024-07-01,08:45:00
Czarnieckiego,02,114,UKSW,2024-07-01,08:47:38
pl.Wilsona,06,114,UKSW,2024-07-01,08:50:29
Suzina,02,114,UKSW,2024-07-01,08:51:41
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-01,08:37:48
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-01,08:39:54
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-07-01,08:41:19
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-01,08:42:25
Saska,02,523,PKP Olszynka Grochowska,2024-07-01,08:44:49
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-01,08:45:53
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-01,08:47:20
PKP Powiśle,04,162,Pl Hallera,2024-07-01,08:38:43
Topiel,01,162,Pl Hallera,2024-07-01,08:40:23
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-01,08:41:23
most Świętokrzyski,02,162,Pl Hallera,2024-07-01,08:43:23
os.Panieńska,02,162,Pl Hallera,2024-07-01,08:47:03
Sierakowskiego,02,162,Pl Hallera,2024-07-01,08:48:23
Ząbkowska,06,162,Pl Hallera,2024-07-01,08:51:03
Kijowska,04,26,Metro Młociny,2024-07-01,08:39:29
Ząbkowska,04,26,Metro Młociny,2024-07-01,08:40:36
Dw.Wileński,03,26,Metro Młociny,2024-07-01,08:43:28
Park Praski,01,26,Metro Młociny,2024-07-01,08:44:45
Stare Miasto,02,26,Metro Młociny,2024-07-01,08:47:14
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-01,08:49:11
Kino Femina,06,26,Metro Młociny,2024-07-01,08:51:16
Wola-Ratusz,04,26,Metro Młociny,2024-07-01,08:53:18
Dw.Wileński,01,162,EC Siekierki,2024-07-01,08:38:41
Sierakowskiego,01,162,EC Siekierki,2024-07-01,08:40:55
os.Panieńska,01,162,EC Siekierki,2024-07-01,08:42:16
most Świętokrzyski,03,162,EC Siekierki,2024-07-01,08:45:00
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-01,08:47:43
Topiel,03,162,EC Siekierki,2024-07-01,08:52:13
PKP Powiśle,03,162,EC Siekierki,2024-07-01,08:53:29
Wola-Ratusz,01,190,CH Marki,2024-07-01,08:39:37
Kino Femina,01,190,CH Marki,2024-07-01,08:41:47
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-01,08:44:48
Stare Miasto,01,190,CH Marki,2024-07-01,08:46:10
Park Praski,02,190,CH Marki,2024-07-01,08:48:08
Dw.Wileński,04,190,CH Marki,2024-07-01,08:50:08
Rzeszotarskiej,02,190,CH Marki,2024-07-01,08:51:03
Szwedzka,02,190,CH Marki,2024-07-01,08:52:13
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-01,08:41:21
Małe Siekierki,02,148,Wiatraczna,2024-07-01,08:42:41
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-01,08:44:41
most Siekierkowski,04,148,Wiatraczna,2024-07-01,08:47:01
Gocław,06,148,Wiatraczna,2024-07-01,08:50:01
Horbaczewskiego,02,148,Wiatraczna,2024-07-01,08:51:01
Bora-Komorowskiego,04,148,Wiatraczna,2024-07-01,08:52:41
Centrum,09,9,Gocławek,2024-07-01,08:39:23
Krucza,05,9,Gocławek,2024-07-01,08:42:15
Muzeum Narodowe,05,9,Gocławek,2024-07-01,08:43:31
most Poniatowskiego,03,9,Gocławek,2024-07-01,08:47:18
rondo Waszyngtona,06,9,Gocławek,2024-07-01,08:48:53
Berezyńska,02,9,Gocławek,2024-07-01,08:50:05
Park Skaryszewski,04,9,Gocławek,2024-07-01,08:52:31
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-01,08:42:31
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,08:43:48
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,08:45:33
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,08:48:18
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,08:51:44
Krucza,06,9,P+R Al. Krakowska,2024-07-01,08:53:00
Centrum,10,9,P+R Al. Krakowska,2024-07-01,08:54:40
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-01,08:42:09
Międzynarodowa,01,523,Stare Bemowo,2024-07-01,08:45:09
Saska,01,523,Stare Bemowo,2024-07-01,08:46:29
Rozbrat,02,523,Stare Bemowo,2024-07-01,08:49:09
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-01,08:50:49
Marszałkowska,02,523,Stare Bemowo,2024-07-01,08:52:09
Metro Politechnika,02,523,Stare Bemowo,2024-07-01,08:53:29
Szwedzka,01,190,Os. Górczewska,2024-07-01,08:42:40
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-01,08:44:11
Dw.Wileński,03,190,Os. Górczewska,2024-07-01,08:47:53
Park Praski,01,190,Os. Górczewska,2024-07-01,08:48:54
Stare Miasto,02,190,Os. Górczewska,2024-07-01,08:51:15
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-01,08:54:03
Kino Femina,02,190,Os. Górczewska,2024-07-01,08:55:23
Wola-Ratusz,02,190,Os. Górczewska,2024-07-01,08:56:30
Dw.Gdański,05,6,Gocławek,2024-07-01,08:43:30
Park Traugutta,05,6,Gocławek,2024-07-01,08:46:27
most Gdański,03,6,Gocławek,2024-07-01,08:47:13
Wybrzeże Helskie,04,6,Gocławek,2024-07-01,08:48:59
rondo Starzyńskiego,04,6,Gocławek,2024-07-01,08:49:54
pl.Hallera,03,6,Gocławek,2024-07-01,08:51:45
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-01,08:43:40
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-01,08:45:41
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-07-01,08:46:34
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-01,08:48:11
Saska,02,523,PKP Olszynka Grochowska,2024-07-01,08:51:04
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-01,08:51:52
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-01,08:53:27
Szwedzka,02,190,CH Marki,2024-07-01,08:43:48
rondo Waszyngtona,02,521,Falenica,2024-07-01,08:44:05
Grenadierów,02,521,Falenica,2024-07-01,08:39:28
Wiatraczna,22,521,Falenica,2024-07-01,08:36:11
Kołowa,01,500,rondo Radosława,2024-07-01,08:43:03
Rogowska,01,500,rondo Radosława,2024-07-01,08:44:01
rondo Żaba,01,500,rondo Radosława,2024-07-01,08:44:48
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-01,08:49:23
Dw.Gdański,04,500,rondo Radosława,2024-07-01,08:52:14
Baseny Inflancka,02,500,rondo Radosława,2024-07-01,08:54:08
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-01,08:59:17
Wola-Ratusz,01,190,CH Marki,2024-07-01,08:45:40
Kino Femina,01,190,CH Marki,2024-07-01,08:48:04
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-01,08:50:30
Stare Miasto,01,190,CH Marki,2024-07-01,08:52:37
Park Praski,02,190,CH Marki,2024-07-01,08:54:23
Dw.Wileński,04,190,CH Marki,2024-07-01,08:56:14
Rzeszotarskiej,02,190,CH Marki,2024-07-01,08:57:30
Szwedzka,02,190,CH Marki,2024-07-01,08:58:30
Centrum,09,9,Gocławek,2024-07-01,08:43:43
Krucza,05,9,Gocławek,2024-07-01,08:46:11
Muzeum Narodowe,05,9,Gocławek,2024-07-01,08:47:12
most Poniatowskiego,03,9,Gocławek,2024-07-01,08:50:59
rondo Waszyngtona,06,9,Gocławek,2024-07-01,08:53:00
Berezyńska,02,9,Gocławek,2024-07-01,08:55:27
Park Skaryszewski,04,9,Gocławek,2024-07-01,08:56:37
pl.Hallera,04,6,Metro Młociny,2024-07-01,08:45:24
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-01,08:47:40
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-01,08:48:50
most Gdański,04,6,Metro Młociny,2024-07-01,08:50:21
Park Traugutta,04,6,Metro Młociny,2024-07-01,08:52:06
Dw.Gdański,06,6,Metro Młociny,2024-07-01,08:54:23
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-01,08:46:30
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,08:48:01
