przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
Rozbrat,02,523,Stare Bemowo,2024-06-26,12:56:44
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-26,12:58:47
Marszałkowska,02,523,Stare Bemowo,2024-06-26,12:59:34
Metro Politechnika,02,523,Stare Bemowo,2024-06-26,13:02:13
Szwedzka,01,190,Os. Górczewska,2024-06-26,12:50:47
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-26,12:51:37
Dw.Wileński,03,190,Os. Górczewska,2024-06-26,12:53:57
Park Praski,01,190,Os. Górczewska,2024-06-26,12:55:27
Stare Miasto,02,190,Os. Górczewska,2024-06-26,12:57:17
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-26,12:59:47
Kino Femina,02,190,Os. Górczewska,2024-06-26,13:01:07
Wola-Ratusz,02,190,Os. Górczewska,2024-06-26,13:02:17
Dw.Wileński,01,162,EC Siekierki,2024-06-26,12:50:28
Sierakowskiego,01,162,EC Siekierki,2024-06-26,12:54:14
os.Panieńska,01,162,EC Siekierki,2024-06-26,12:56:04
most Świętokrzyski,03,162,EC Siekierki,2024-06-26,12:57:19
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-06-26,12:59:32
Topiel,03,162,EC Siekierki,2024-06-26,13:01:15
PKP Powiśle,03,162,EC Siekierki,2024-06-26,13:02:29
PKP Powiśle,04,162,Pl Hallera,2024-06-26,12:52:10
Topiel,01,162,Pl Hallera,2024-06-26,12:53:51
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-26,12:54:38
most Świętokrzyski,02,162,Pl Hallera,2024-06-26,12:57:20
os.Panieńska,02,162,Pl Hallera,2024-06-26,12:58:57
Sierakowskiego,02,162,Pl Hallera,2024-06-26,12:59:45
Ząbkowska,06,162,Pl Hallera,2024-06-26,13:01:26
pl.Hallera,04,6,Metro Młociny,2024-06-26,12:52:03
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-26,12:54:10
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-26,12:55:25
most Gdański,04,6,Metro Młociny,2024-06-26,12:56:40
Park Traugutta,04,6,Metro Młociny,2024-06-26,12:57:50
KS Polonia,02,6,Metro Młociny,2024-06-26,12:59:36
Dw.Gdański,06,6,Metro Młociny,2024-06-26,13:01:03
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-26,12:54:07
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-26,12:55:27
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-26,12:56:45
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-26,12:58:07
Żerań FSO,04,114,Bródno Podgrodzie,2024-06-26,13:00:22
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-26,13:01:23
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-26,13:03:29
Centrum,09,9,Gocławek,2024-06-26,12:51:13
Krucza,05,9,Gocławek,2024-06-26,12:53:45
Muzeum Narodowe,05,9,Gocławek,2024-06-26,12:54:20
most Poniatowskiego,03,9,Gocławek,2024-06-26,12:57:12
rondo Waszyngtona,06,9,Gocławek,2024-06-26,12:58:53
Berezyńska,02,9,Gocławek,2024-06-26,13:00:39
Park Skaryszewski,04,9,Gocławek,2024-06-26,13:01:44
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-06-26,12:54:06
Horbaczewskiego,01,148,Lotnisko Chopina,2024-06-26,12:54:46
Gocław,09,148,Lotnisko Chopina,2024-06-26,12:56:54
most Siekierkowski,03,148,Lotnisko Chopina,2024-06-26,12:57:56
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-06-26,13:00:15
Małe Siekierki,01,148,Lotnisko Chopina,2024-06-26,13:02:50
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-06-26,13:03:36
Pelcowizna,06,114,UKSW,2024-06-26,12:54:57
PKP Toruńska,01,114,UKSW,2024-06-26,12:55:57
Żerań FSO,03,114,UKSW,2024-06-26,12:56:27
most Grota-Roweckiego,01,114,UKSW,2024-06-26,12:58:27
Czarnieckiego,02,114,UKSW,2024-06-26,13:00:57
pl.Wilsona,06,114,UKSW,2024-06-26,13:03:27
Suzina,02,114,UKSW,2024-06-26,13:04:27
Kijowska,04,26,Metro Młociny,2024-06-26,12:55:20
Ząbkowska,04,26,Metro Młociny,2024-06-26,12:56:15
Dw.Wileński,03,26,Metro Młociny,2024-06-26,12:59:37
Park Praski,01,26,Metro Młociny,2024-06-26,13:00:38
Stare Miasto,02,26,Metro Młociny,2024-06-26,13:03:19
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-26,13:05:20
Kino Femina,06,26,Metro Młociny,2024-06-26,13:07:06
Wola-Ratusz,04,26,Metro Młociny,2024-06-26,13:08:52
Szwedzka,01,190,Os. Górczewska,2024-06-26,12:56:41
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-26,12:57:05
Małe Siekierki,02,148,Wiatraczna,2024-06-26,12:57:59
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-26,12:59:10
most Siekierkowski,04,148,Wiatraczna,2024-06-26,13:01:12
Gocław,06,148,Wiatraczna,2024-06-26,13:03:49
Horbaczewskiego,02,148,Wiatraczna,2024-06-26,13:05:12
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-26,13:06:48
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-26,12:57:52
Berezyńska,01,9,P+R Al. Krakowska,2024-06-26,12:59:27
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-26,13:01:18
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-26,13:03:45
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-26,13:06:52
Krucza,06,9,P+R Al. Krakowska,2024-06-26,13:07:57
Centrum,10,9,P+R Al. Krakowska,2024-06-26,13:08:53
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-26,12:59:11
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-26,13:01:04
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-26,13:02:25
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-26,13:03:39
Saska,02,523,PKP Olszynka Grochowska,2024-06-26,13:06:25
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-26,13:07:24
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-26,13:09:16
Wola-Ratusz,03,26,Wiatraczna,2024-06-26,12:58:19
Kino Femina,05,26,Wiatraczna,2024-06-26,13:00:12
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-26,13:02:55
Stare Miasto,01,26,Wiatraczna,2024-06-26,13:04:58
Park Praski,02,26,Wiatraczna,2024-06-26,13:06:50
Dw.Wileński,07,26,Wiatraczna,2024-06-26,13:09:22
Ząbkowska,03,26,Wiatraczna,2024-06-26,13:10:14
Kijowska,03,26,Wiatraczna,2024-06-26,13:11:55
Kołowa,01,500,rondo Radosława,2024-06-26,12:59:31
Rogowska,01,500,rondo Radosława,2024-06-26,13:00:40
rondo Żaba,01,500,rondo Radosława,2024-06-26,13:01:13
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-26,13:05:23
Dw.Gdański,04,500,rondo Radosława,2024-06-26,13:07:54
Baseny Inflancka,02,500,rondo Radosława,2024-06-26,13:10:06
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-26,13:13:30
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-26,13:00:21
Międzynarodowa,01,523,Stare Bemowo,2024-06-26,13:02:41
Saska,01,523,Stare Bemowo,2024-06-26,13:03:41
Rozbrat,02,523,Stare Bemowo,2024-06-26,13:07:01
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-26,13:08:21
Marszałkowska,02,523,Stare Bemowo,2024-06-26,13:09:22
Metro Politechnika,02,523,Stare Bemowo,2024-06-26,13:10:41
Centrum,09,9,Gocławek,2024-06-26,12:59:30
Krucza,05,9,Gocławek,2024-06-26,13:00:41
Muzeum Narodowe,05,9,Gocławek,2024-06-26,13:01:42
most Poniatowskiego,03,9,Gocławek,2024-06-26,13:04:28
rondo Waszyngtona,06,9,Gocławek,2024-06-26,13:06:04
Berezyńska,02,9,Gocławek,2024-06-26,13:07:14
Park Skaryszewski,04,9,Gocławek,2024-06-26,13:08:50
Szwedzka,01,190,Os. Górczewska,2024-06-26,13:00:39
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-26,13:01:48
Dw.Wileński,03,190,Os. Górczewska,2024-06-26,13:03:53
Park Praski,01,190,Os. Górczewska,2024-06-26,13:05:03
Stare Miasto,02,190,Os. Górczewska,2024-06-26,13:07:07
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-26,13:09:13
Kino Femina,02,190,Os. Górczewska,2024-06-26,13:11:32
Wola-Ratusz,02,190,Os. Górczewska,2024-06-26,13:12:27
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-06-26,13:02:48
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-06-26,13:04:36
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-26,13:05:45
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-26,13:09:14
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-26,13:13:29
Rogowska,02,500,Bródno Podgrodzie,2024-06-26,13:14:08
Kołowa,02,500,Bródno Podgrodzie,2024-06-26,13:15:06
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-26,13:03:35
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-26,13:05:36
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-26,13:06:36
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-26,13:07:57
Saska,02,523,PKP Olszynka Grochowska,2024-06-26,13:10:18
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-26,13:11:19
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-26,13:12:39
Wola-Ratusz,01,190,CH Marki,2024-06-26,13:03:53
Kino Femina,01,190,CH Marki,2024-06-26,13:05:58
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-26,13:08:34
Stare Miasto,01,190,CH Marki,2024-06-26,13:10:56
Park Praski,02,190,CH Marki,2024-06-26,13:13:21
Dw.Wileński,04,190,CH Marki,2024-06-26,13:14:43
Rzeszotarskiej,02,190,CH Marki,2024-06-26,13:15:43
Szwedzka,02,190,CH Marki,2024-06-26,13:16:56
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-26,13:05:05
Berezyńska,01,9,P+R Al. Krakowska,2024-06-26,13:06:16
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-26,13:08:32
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-26,13:10:13
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-26,13:13:44
Krucza,06,9,P+R Al. Krakowska,2024-06-26,13:15:01
Centrum,10,9,P+R Al. Krakowska,2024-06-26,13:16:21
pl.Hallera,04,6,Metro Młociny,2024-06-26,13:05:43
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-26,13:07:29
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-26,13:08:29
most Gdański,04,6,Metro Młociny,2024-06-26,13:10:00
Park Traugutta,04,6,Metro Młociny,2024-06-26,13:10:35
KS Polonia,02,6,Metro Młociny,2024-06-26,13:12:41
Dw.Gdański,06,6,Metro Młociny,2024-06-26,13:13:42
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-26,13:06:15
Międzynarodowa,01,523,Stare Bemowo,2024-06-26,13:08:08
Saska,01,523,Stare Bemowo,2024-06-26,13:09:49
Rozbrat,02,523,Stare Bemowo,2024-06-26,13:11:59
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-26,13:13:50
Marszałkowska,02,523,Stare Bemowo,2024-06-26,13:14:56
Metro Politechnika,02,523,Stare Bemowo,2024-06-26,13:16:53
Dw.Gdański,05,6,Gocławek,2024-06-26,13:07:15
KS Polonia,01,6,Gocławek,2024-06-26,13:08:24
Park Traugutta,05,6,Gocławek,2024-06-26,13:09:46
most Gdański,03,6,Gocławek,2024-06-26,13:10:37
Wybrzeże Helskie,04,6,Gocławek,2024-06-26,13:11:59
rondo Starzyńskiego,04,6,Gocławek,2024-06-26,13:13:03
pl.Hallera,03,6,Gocławek,2024-06-26,13:14:59
PKP Powiśle,04,162,Pl Hallera,2024-06-26,13:08:47
Topiel,01,162,Pl Hallera,2024-06-26,13:10:06
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-26,13:11:42
most Świętokrzyski,02,162,Pl Hallera,2024-06-26,13:13:30
os.Panieńska,02,162,Pl Hallera,2024-06-26,13:15:19
Sierakowskiego,02,162,Pl Hallera,2024-06-26,13:16:08
Ząbkowska,06,162,Pl Hallera,2024-06-26,13:19:07
Kijowska,04,26,Metro Młociny,2024-06-26,13:09:36
Ząbkowska,04,26,Metro Młociny,2024-06-26,13:10:36
Dw.Wileński,03,26,Metro Młociny,2024-06-26,13:13:23
Park Praski,01,26,Metro Młociny,2024-06-26,13:14:13
Stare Miasto,02,26,Metro Młociny,2024-06-26,13:17:15
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-26,13:18:56
Kino Femina,06,26,Metro Młociny,2024-06-26,13:21:07
Wola-Ratusz,04,26,Metro Młociny,2024-06-26,13:23:13
Dw.Wileński,01,162,EC Siekierki,2024-06-26,13:08:22
Sierakowskiego,01,162,EC Siekierki,2024-06-26,13:11:40
os.Panieńska,01,162,EC Siekierki,2024-06-26,13:13:02
most Świętokrzyski,03,162,EC Siekierki,2024-06-26,13:14:38
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-06-26,13:16:08
Topiel,03,162,EC Siekierki,2024-06-26,13:18:01
PKP Powiśle,03,162,EC Siekierki,2024-06-26,13:19:28
Wola-Ratusz,01,190,CH Marki,2024-06-26,13:09:55
Kino Femina,01,190,CH Marki,2024-06-26,13:12:06
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-26,13:14:40
Stare Miasto,01,190,CH Marki,2024-06-26,13:16:56
Park Praski,02,190,CH Marki,2024-06-26,13:18:57
Dw.Wileński,04,190,CH Marki,2024-06-26,13:20:17
Rzeszotarskiej,02,190,CH Marki,2024-06-26,13:21:40
Szwedzka,02,190,CH Marki,2024-06-26,13:22:17
Wiatraczna,03,521,Szczęśliwice,2024-06-26,13:05:48
Grenadierów,01,521,Szczęśliwice,2024-06-26,13:07:36
rondo Waszyngtona,01,521,Szczęśliwice,2024-06-26,13:12:04
Muzeum Narodowe,02,521,Szczęśliwice,2024-06-26,13:15:03
Centrum,06,521,Szczęśliwice,2024-06-26,13:19:08
Dw.Centralny,02,521,Szczęśliwice,2024-06-26,13:21:13
pl.Zawiszy,04,521,Szczęśliwice,2024-06-26,13:25:33
Centrum,09,9,Gocławek,2024-06-26,13:11:10
Krucza,05,9,Gocławek,2024-06-26,13:11:56
Muzeum Narodowe,05,9,Gocławek,2024-06-26,13:14:12
most Poniatowskiego,03,9,Gocławek,2024-06-26,13:16:49
rondo Waszyngtona,06,9,Gocławek,2024-06-26,13:18:35
Berezyńska,02,9,Gocławek,2024-06-26,13:20:26
Park Skaryszewski,04,9,Gocławek,2024-06-26,13:21:52
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-26,13:15:06
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-26,13:16:53
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-26,13:17:32
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-26,13:19:27
Żerań FSO,04,114,Bródno Podgrodzie,2024-06-26,13:21:14
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-26,13:23:00
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-26,13:24:08
Szwedzka,02,190,CH Marki,2024-06-26,13:12:52
Pelcowizna,06,114,UKSW,2024-06-26,13:14:40
PKP Toruńska,01,114,UKSW,2024-06-26,13:16:04
Żerań FSO,03,114,UKSW,2024-06-26,13:17:33
most Grota-Roweckiego,01,114,UKSW,2024-06-26,13:20:02
Czarnieckiego,02,114,UKSW,2024-06-26,13:23:20
pl.Wilsona,06,114,UKSW,2024-06-26,13:26:15
Suzina,02,114,UKSW,2024-06-26,13:26:45
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-26,13:13:30
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-26,13:15:42
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-26,13:16:59
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-26,13:18:23
Saska,02,523,PKP Olszynka Grochowska,2024-06-26,13:21:16
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-26,13:22:08
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-26,13:23:46
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-06-26,13:14:07
Horbaczewskiego,01,148,Lotnisko Chopina,2024-06-26,13:15:04
Gocław,09,148,Lotnisko Chopina,2024-06-26,13:16:58
most Siekierkowski,03,148,Lotnisko Chopina,2024-06-26,13:17:46
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-06-26,13:19:28
Małe Siekierki,01,148,Lotnisko Chopina,2024-06-26,13:21:40
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-06-26,13:22:16
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-26,13:13:59
Berezyńska,01,9,P+R Al. Krakowska,2024-06-26,13:15:37
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-26,13:17:28
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-26,13:19:36
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-26,13:22:00
Krucza,06,9,P+R Al. Krakowska,2024-06-26,13:24:15
Centrum,10,9,P+R Al. Krakowska,2024-06-26,13:25:11
Centrum,09,9,Gocławek,2024-06-26,13:12:35
Krucza,05,9,Gocławek,2024-06-26,13:15:37
Muzeum Narodowe,05,9,Gocławek,2024-06-26,13:16:22
most Poniatowskiego,03,9,Gocławek,2024-06-26,13:20:04
rondo Waszyngtona,06,9,Gocławek,2024-06-26,13:22:00
Berezyńska,02,9,Gocławek,2024-06-26,13:23:16
Park Skaryszewski,04,9,Gocławek,2024-06-26,13:24:52
Wola-Ratusz,03,26,Wiatraczna,2024-06-26,13:13:42
Kino Femina,05,26,Wiatraczna,2024-06-26,13:15:55
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-26,13:18:49
Stare Miasto,01,26,Wiatraczna,2024-06-26,13:20:56
Park Praski,02,26,Wiatraczna,2024-06-26,13:23:35
Dw.Wileński,07,26,Wiatraczna,2024-06-26,13:25:11
Ząbkowska,03,26,Wiatraczna,2024-06-26,13:27:39
Kijowska,03,26,Wiatraczna,2024-06-26,13:29:15
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-06-26,13:17:59
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-06-26,13:19:29
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-26,13:20:14
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-26,13:23:07
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-26,13:26:22
Rogowska,02,500,Bródno Podgrodzie,2024-06-26,13:27:34
Kołowa,02,500,Bródno Podgrodzie,2024-06-26,13:28:32
Kołowa,01,500,rondo Radosława,2024-06-26,13:16:22
Rogowska,01,500,rondo Radosława,2024-06-26,13:17:21
rondo Żaba,01,500,rondo Radosława,2024-06-26,13:18:22
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-26,13:20:34
Dw.Gdański,04,500,rondo Radosława,2024-06-26,13:22:54
Baseny Inflancka,02,500,rondo Radosława,2024-06-26,13:24:53
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-26,13:27:49
Wola-Ratusz,01,190,CH Marki,2024-06-26,13:17:48
Kino Femina,01,190,CH Marki,2024-06-26,13:20:02
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-26,13:22:39
Stare Miasto,01,190,CH Marki,2024-06-26,13:24:22
Park Praski,02,190,CH Marki,2024-06-26,13:26:47
Dw.Wileński,04,190,CH Marki,2024-06-26,13:28:12
Rzeszotarskiej,02,190,CH Marki,2024-06-26,13:29:13
Szwedzka,02,190,CH Marki,2024-06-26,13:30:13
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-26,13:18:26
Małe Siekierki,02,148,Wiatraczna,2024-06-26,13:19:41
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-26,13:21:00
most Siekierkowski,04,148,Wiatraczna,2024-06-26,13:23:20
Gocław,06,148,Wiatraczna,2024-06-26,13:26:01
Horbaczewskiego,02,148,Wiatraczna,2024-06-26,13:27:10
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-26,13:28:34
Grenadierów,02,521,Falenica,2024-06-26,13:14:43
Wiatraczna,22,521,Falenica,2024-06-26,13:18:46
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-26,13:19:32
Międzynarodowa,01,523,Stare Bemowo,2024-06-26,13:21:18
Saska,01,523,Stare Bemowo,2024-06-26,13:22:56
Rozbrat,02,523,Stare Bemowo,2024-06-26,13:25:10
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-26,13:26:49
Marszałkowska,02,523,Stare Bemowo,2024-06-26,13:28:14
Metro Politechnika,02,523,Stare Bemowo,2024-06-26,13:30:12
pl.Zawiszy,03,521,Falenica,2024-06-26,13:15:06
Dw.Centralny,01,521,Falenica,2024-06-26,13:18:00
Centrum,15,521,Falenica,2024-06-26,13:21:04
Muzeum Narodowe,01,521,Falenica,2024-06-26,13:24:10
rondo Waszyngtona,02,521,Falenica,2024-06-26,13:27:13
Grenadierów,02,521,Falenica,2024-06-26,13:32:34
Wiatraczna,22,521,Falenica,2024-06-26,13:35:03
pl.Hallera,04,6,Metro Młociny,2024-06-26,13:20:06
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-26,13:22:12
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-26,13:23:38
most Gdański,04,6,Metro Młociny,2024-06-26,13:24:54
Park Traugutta,04,6,Metro Młociny,2024-06-26,13:25:44
KS Polonia,02,6,Metro Młociny,2024-06-26,13:27:52
Dw.Gdański,06,6,Metro Młociny,2024-06-26,13:29:06
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-26,13:21:01
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-26,13:23:06
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-26,13:24:10
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-26,13:25:19
Saska,02,523,PKP Olszynka Grochowska,2024-06-26,13:28:02
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-26,13:29:14
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-26,13:30:35
Dw.Gdański,05,6,Gocławek,2024-06-26,13:22:22
KS Polonia,01,6,Gocławek,2024-06-26,13:23:37
Park Traugutta,05,6,Gocławek,2024-06-26,13:24:53
most Gdański,03,6,Gocławek,2024-06-26,13:25:38
Wybrzeże Helskie,04,6,Gocławek,2024-06-26,13:26:48
rondo Starzyńskiego,04,6,Gocławek,2024-06-26,13:27:46
pl.Hallera,03,6,Gocławek,2024-06-26,13:29:47
Centrum,09,9,Gocławek,2024-06-26,13:22:36
Krucza,05,9,Gocławek,2024-06-26,13:23:01
Muzeum Narodowe,05,9,Gocławek,2024-06-26,13:23:51
most Poniatowskiego,03,9,Gocławek,2024-06-26,13:27:03
rondo Waszyngtona,06,9,Gocławek,2024-06-26,13:28:49
Berezyńska,02,9,Gocławek,2024-06-26,13:30:04
Park Skaryszewski,04,9,Gocławek,2024-06-26,13:31:30
PKP Powiśle,04,162,Pl Hallera,2024-06-26,13:22:53
Topiel,01,162,Pl Hallera,2024-06-26,13:24:53
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-26,13:26:48
most Świętokrzyski,02,162,Pl Hallera,2024-06-26,13:29:13
os.Panieńska,02,162,Pl Hallera,2024-06-26,13:31:08
Sierakowskiego,02,162,Pl Hallera,2024-06-26,13:31:58
Ząbkowska,06,162,Pl Hallera,2024-06-26,13:35:03
Szwedzka,01,190,Os. Górczewska,2024-06-26,13:22:42
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-26,13:24:31
Dw.Wileński,03,190,Os. Górczewska,2024-06-26,13:26:00
Park Praski,01,190,Os. Górczewska,2024-06-26,13:27:08
Stare Miasto,02,190,Os. Górczewska,2024-06-26,13:29:03
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-26,13:31:11
Kino Femina,02,190,Os. Górczewska,2024-06-26,13:33:27
Wola-Ratusz,02,190,Os. Górczewska,2024-06-26,13:34:48
Dw.Wileński,01,162,EC Siekierki,2024-06-26,13:22:24
Sierakowskiego,01,162,EC Siekierki,2024-06-26,13:25:21
os.Panieńska,01,162,EC Siekierki,2024-06-26,13:26:19
most Świętokrzyski,03,162,EC Siekierki,2024-06-26,13:28:25
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-06-26,13:30:00
Topiel,03,162,EC Siekierki,2024-06-26,13:31:59
PKP Powiśle,03,162,EC Siekierki,2024-06-26,13:33:00
Wola-Ratusz,01,190,CH Marki,2024-06-26,13:23:47
Kino Femina,01,190,CH Marki,2024-06-26,13:25:48
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-26,13:28:35
Stare Miasto,01,190,CH Marki,2024-06-26,13:31:11
Park Praski,02,190,CH Marki,2024-06-26,13:32:46
Dw.Wileński,04,190,CH Marki,2024-06-26,13:34:22
Rzeszotarskiej,02,190,CH Marki,2024-06-26,13:35:28
Szwedzka,02,190,CH Marki,2024-06-26,13:36:25
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-26,13:23:48
Stare Miasto,01,190,CH Marki,2024-06-26,13:21:24
Park Praski,02,190,CH Marki,2024-06-26,13:19:02
Dw.Wileński,04,190,CH Marki,2024-06-26,13:15:18
Rzeszotarskiej,02,190,CH Marki,2024-06-26,13:13:31
Szwedzka,02,190,CH Marki,2024-06-26,13:12:59
Szwedzka,01,190,Os. Górczewska,2024-06-26,13:24:10
Kijowska,04,26,Metro Młociny,2024-06-26,13:25:36
Ząbkowska,04,26,Metro Młociny,2024-06-26,13:26:42
Dw.Wileński,03,26,Metro Młociny,2024-06-26,13:29:44
Park Praski,01,26,Metro Młociny,2024-06-26,13:30:29
Stare Miasto,02,26,Metro Młociny,2024-06-26,13:33:05
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-26,13:35:01
Kino Femina,06,26,Metro Młociny,2024-06-26,13:37:12
Wola-Ratusz,04,26,Metro Młociny,2024-06-26,13:38:38
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-26,13:27:14
Berezyńska,01,9,P+R Al. Krakowska,2024-06-26,13:28:45
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-26,13:31:01
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-26,13:32:52
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-26,13:35:23
Krucza,06,9,P+R Al. Krakowska,2024-06-26,13:37:05
Centrum,10,9,P+R Al. Krakowska,2024-06-26,13:39:06
Wola-Ratusz,03,26,Wiatraczna,2024-06-26,13:26:13
Kino Femina,05,26,Wiatraczna,2024-06-26,13:28:05
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-26,13:31:13
Stare Miasto,01,26,Wiatraczna,2024-06-26,13:33:05
Park Praski,02,26,Wiatraczna,2024-06-26,13:35:22
