przystanek;nr_przystanku;linia;dzień;godzina docelowa
1053;01;190;2024-07-06;11:12:00
1053;01;190;2024-07-06;11:22:00
1053;01;190;2024-07-06;11:32:00
1053;01;190;2024-07-06;11:42:00
1053;01;190;2024-07-06;11:52:00
1053;01;190;2024-07-06;12:02:00
1053;01;190;2024-07-06;12:12:00
1053;01;190;2024-07-06;12:22:00
1053;01;190;2024-07-06;12:32:00
1053;01;190;2024-07-06;12:42:00
1053;01;190;2024-07-06;12:52:00
1053;01;190;2024-07-06;13:02:00
1053;01;190;2024-07-06;13:12:00
1053;01;190;2024-07-06;13:22:00
1053;01;190;2024-07-06;13:32:00
1053;01;190;2024-07-06;13:42:00
1053;01;190;2024-07-06;13:52:00
1053;01;190;2024-07-06;14:02:00
1053;01;190;2024-07-06;14:12:00
1053;01;190;2024-07-06;14:22:00
1053;01;190;2024-07-06;14:32:00
1053;01;190;2024-07-06;14:42:00
1053;01;190;2024-07-06;14:52:00
1053;01;190;2024-07-06;15:02:00
1053;01;190;2024-07-06;15:12:00
1053;01;190;2024-07-06;15:22:00
1053;01;190;2024-07-06;15:32:00
1053;01;190;2024-07-06;15:42:00
1053;01;190;2024-07-06;15:52:00
1053;01;190;2024-07-06;16:02:00
1053;01;190;2024-07-06;16:12:00
1053;01;190;2024-07-06;16:22:00
1053;01;190;2024-07-06;16:32:00
1053;01;190;2024-07-06;16:42:00
1053;01;190;2024-07-06;16:52:00
1053;01;190;2024-07-06;17:02:00
1053;01;190;2024-07-06;17:12:00
1053;01;190;2024-07-06;17:22:00
1053;01;190;2024-07-06;17:32:00
1053;01;190;2024-07-06;17:42:00
1053;01;190;2024-07-06;17:52:00
1053;01;190;2024-07-06;18:02:00
1053;01;190;2024-07-06;18:11:00
1053;01;190;2024-07-06;18:21:00
1053;01;190;2024-07-06;18:31:00
1053;01;190;2024-07-06;18:41:00
1053;01;190;2024-07-06;18:51:00
1053;01;190;2024-07-06;19:01:00
1053;01;190;2024-07-06;19:11:00
1053;01;190;2024-07-06;19:21:00
1053;01;190;2024-07-06;19:31:00
1053;01;190;2024-07-06;19:41:00
1053;01;190;2024-07-06;19:51:00
1053;01;190;2024-07-06;20:03:00
1053;01;190;2024-07-06;20:18:00
1053;01;190;2024-07-06;20:26:00
1053;01;190;2024-07-06;20:33:00
1053;01;190;2024-07-06;20:48:00
1053;01;190;2024-07-06;21:03:00
1053;01;190;2024-07-06;21:18:00
1053;01;190;2024-07-06;21:33:00
1053;01;190;2024-07-06;21:48:00
1053;01;190;2024-07-06;22:08:00
1053;01;190;2024-07-06;22:23:00
1053;01;190;2024-07-06;22:38:00
1053;01;190;2024-07-06;22:53:00
1053;01;190;2024-07-06;23:08:00
1053;01;190;2024-07-06;23:23:00
1053;01;190;2024-07-06;23:38:00
1053;01;190;2024-07-06;24:08:00
1003;03;190;2024-07-06;04:41:00
1003;03;190;2024-07-06;05:11:00
1003;03;190;2024-07-06;05:36:00
1003;03;190;2024-07-06;05:56:00
1003;03;190;2024-07-06;06:12:00
1003;03;190;2024-07-06;06:27:00
1003;03;190;2024-07-06;06:42:00
1003;03;190;2024-07-06;06:57:00
1003;03;190;2024-07-06;07:12:00
1003;03;190;2024-07-06;07:24:00
1003;03;190;2024-07-06;07:34:00
1003;03;190;2024-07-06;07:44:00
1003;03;190;2024-07-06;07:54:00
1003;03;190;2024-07-06;08:04:00
1003;03;190;2024-07-06;08:15:00
1003;03;190;2024-07-06;08:25:00
1003;03;190;2024-07-06;08:35:00
1003;03;190;2024-07-06;08:45:00
1003;03;190;2024-07-06;08:55:00
1003;03;190;2024-07-06;09:05:00
1003;03;190;2024-07-06;09:15:00
1003;03;190;2024-07-06;09:25:00
1003;03;190;2024-07-06;09:35:00
1003;03;190;2024-07-06;09:45:00
1003;03;190;2024-07-06;09:55:00
1003;03;190;2024-07-06;10:05:00
1003;03;190;2024-07-06;10:15:00
1003;03;190;2024-07-06;10:25:00
1003;03;190;2024-07-06;10:35:00
1003;03;190;2024-07-06;10:45:00
1003;03;190;2024-07-06;10:55:00
1003;03;190;2024-07-06;11:05:00
1003;03;190;2024-07-06;11:15:00
1003;03;190;2024-07-06;11:25:00
1003;03;190;2024-07-06;11:35:00
1003;03;190;2024-07-06;11:45:00
1003;03;190;2024-07-06;11:55:00
1003;03;190;2024-07-06;12:05:00
1003;03;190;2024-07-06;12:15:00
1003;03;190;2024-07-06;12:25:00
1003;03;190;2024-07-06;12:35:00
1003;03;190;2024-07-06;12:45:00
1003;03;190;2024-07-06;12:55:00
1003;03;190;2024-07-06;13:05:00
1003;03;190;2024-07-06;13:15:00
1003;03;190;2024-07-06;13:25:00
1003;03;190;2024-07-06;13:35:00
1003;03;190;2024-07-06;13:45:00
1003;03;190;2024-07-06;13:55:00
1003;03;190;2024-07-06;14:05:00
1003;03;190;2024-07-06;14:15:00
1003;03;190;2024-07-06;14:25:00
1003;03;190;2024-07-06;14:35:00
1003;03;190;2024-07-06;14:45:00
1003;03;190;2024-07-06;14:55:00
1003;03;190;2024-07-06;15:05:00
1003;03;190;2024-07-06;15:15:00
1003;03;190;2024-07-06;15:25:00
1003;03;190;2024-07-06;15:35:00
1003;03;190;2024-07-06;15:45:00
1003;03;190;2024-07-06;15:55:00
1003;03;190;2024-07-06;16:05:00
1003;03;190;2024-07-06;16:15:00
1003;03;190;2024-07-06;16:25:00
1003;03;190;2024-07-06;16:35:00
1003;03;190;2024-07-06;16:45:00
1003;03;190;2024-07-06;16:55:00
1003;03;190;2024-07-06;17:05:00
1003;03;190;2024-07-06;17:15:00
1003;03;190;2024-07-06;17:25:00
1003;03;190;2024-07-06;17:35:00
1003;03;190;2024-07-06;17:45:00
1003;03;190;2024-07-06;17:55:00
1003;03;190;2024-07-06;18:05:00
1003;03;190;2024-07-06;18:14:00
1003;03;190;2024-07-06;18:24:00
1003;03;190;2024-07-06;18:34:00
1003;03;190;2024-07-06;18:44:00
1003;03;190;2024-07-06;18:54:00
1003;03;190;2024-07-06;19:04:00
1003;03;190;2024-07-06;19:14:00
1003;03;190;2024-07-06;19:24:00
1003;03;190;2024-07-06;19:34:00
1003;03;190;2024-07-06;19:44:00
1003;03;190;2024-07-06;19:54:00
1003;03;190;2024-07-06;20:06:00
1003;03;190;2024-07-06;20:21:00
1003;03;190;2024-07-06;20:36:00
1003;03;190;2024-07-06;20:51:00
1003;03;190;2024-07-06;21:06:00
1003;03;190;2024-07-06;21:21:00
1003;03;190;2024-07-06;21:36:00
1003;03;190;2024-07-06;21:51:00
1003;03;190;2024-07-06;22:11:00
1003;03;190;2024-07-06;22:41:00
1003;03;190;2024-07-06;23:11:00
1163;01;190;2024-07-06;04:42:00
1163;01;190;2024-07-06;05:12:00
1163;01;190;2024-07-06;05:37:00
1163;01;190;2024-07-06;05:57:00
1163;01;190;2024-07-06;06:13:00
1163;01;190;2024-07-06;06:28:00
1163;01;190;2024-07-06;06:43:00
1163;01;190;2024-07-06;06:58:00
1163;01;190;2024-07-06;07:13:00
1163;01;190;2024-07-06;07:25:00
1163;01;190;2024-07-06;07:35:00
1163;01;190;2024-07-06;07:45:00
1163;01;190;2024-07-06;07:55:00
1163;01;190;2024-07-06;08:05:00
1163;01;190;2024-07-06;08:16:00
1163;01;190;2024-07-06;08:26:00
1163;01;190;2024-07-06;08:36:00
1163;01;190;2024-07-06;08:46:00
1163;01;190;2024-07-06;08:56:00
1163;01;190;2024-07-06;09:06:00
1163;01;190;2024-07-06;09:16:00
1163;01;190;2024-07-06;09:26:00
1163;01;190;2024-07-06;09:36:00
1163;01;190;2024-07-06;09:46:00
1163;01;190;2024-07-06;09:56:00
1163;01;190;2024-07-06;10:06:00
1163;01;190;2024-07-06;10:16:00
1163;01;190;2024-07-06;10:26:00
1163;01;190;2024-07-06;10:36:00
1163;01;190;2024-07-06;10:46:00
1163;01;190;2024-07-06;10:56:00
1163;01;190;2024-07-06;11:06:00
1163;01;190;2024-07-06;11:16:00
1163;01;190;2024-07-06;11:26:00
1163;01;190;2024-07-06;11:36:00
1163;01;190;2024-07-06;11:46:00
1163;01;190;2024-07-06;11:56:00
1163;01;190;2024-07-06;12:06:00
1163;01;190;2024-07-06;12:16:00
1163;01;190;2024-07-06;12:26:00
1163;01;190;2024-07-06;12:36:00
1163;01;190;2024-07-06;12:46:00
1163;01;190;2024-07-06;12:56:00
1163;01;190;2024-07-06;13:06:00
1163;01;190;2024-07-06;13:16:00
1163;01;190;2024-07-06;13:26:00
1163;01;190;2024-07-06;13:36:00
1163;01;190;2024-07-06;13:46:00
1163;01;190;2024-07-06;13:56:00
1163;01;190;2024-07-06;14:06:00
1163;01;190;2024-07-06;14:16:00
1163;01;190;2024-07-06;14:26:00
1163;01;190;2024-07-06;14:36:00
1163;01;190;2024-07-06;14:46:00
1163;01;190;2024-07-06;14:56:00
1163;01;190;2024-07-06;15:06:00
1163;01;190;2024-07-06;15:16:00
1163;01;190;2024-07-06;15:26:00
1163;01;190;2024-07-06;15:36:00
1163;01;190;2024-07-06;15:46:00
1163;01;190;2024-07-06;15:56:00
1163;01;190;2024-07-06;16:06:00
1163;01;190;2024-07-06;16:16:00
1163;01;190;2024-07-06;16:26:00
1163;01;190;2024-07-06;16:36:00
1163;01;190;2024-07-06;16:46:00
1163;01;190;2024-07-06;16:56:00
1163;01;190;2024-07-06;17:06:00
1163;01;190;2024-07-06;17:16:00
1163;01;190;2024-07-06;17:26:00
1163;01;190;2024-07-06;17:36:00
1163;01;190;2024-07-06;17:46:00
1163;01;190;2024-07-06;17:56:00
1163;01;190;2024-07-06;18:06:00
1163;01;190;2024-07-06;18:15:00
1163;01;190;2024-07-06;18:25:00
1163;01;190;2024-07-06;18:35:00
1163;01;190;2024-07-06;18:45:00
1163;01;190;2024-07-06;18:55:00
1163;01;190;2024-07-06;19:05:00
1163;01;190;2024-07-06;19:15:00
1163;01;190;2024-07-06;19:25:00
1163;01;190;2024-07-06;19:35:00
1163;01;190;2024-07-06;19:45:00
1163;01;190;2024-07-06;19:55:00
1163;01;190;2024-07-06;20:07:00
1163;01;190;2024-07-06;20:22:00
1163;01;190;2024-07-06;20:37:00
1163;01;190;2024-07-06;20:52:00
1163;01;190;2024-07-06;21:07:00
1163;01;190;2024-07-06;21:22:00
1163;01;190;2024-07-06;21:37:00
1163;01;190;2024-07-06;21:52:00
1163;01;190;2024-07-06;22:12:00
1163;01;190;2024-07-06;22:42:00
1163;01;190;2024-07-06;23:12:00
1052;01;190;2024-07-06;04:39:00
1052;01;190;2024-07-06;05:09:00
1052;01;190;2024-07-06;05:34:00
1052;01;190;2024-07-06;05:54:00
1052;01;190;2024-07-06;06:10:00
1052;01;190;2024-07-06;06:25:00
1052;01;190;2024-07-06;06:40:00
1052;01;190;2024-07-06;06:55:00
1052;01;190;2024-07-06;07:10:00
1052;01;190;2024-07-06;07:22:00
1052;01;190;2024-07-06;07:32:00
1052;01;190;2024-07-06;07:42:00
1052;01;190;2024-07-06;07:52:00
1052;01;190;2024-07-06;08:02:00
1052;01;190;2024-07-06;08:13:00
1052;01;190;2024-07-06;08:23:00
1052;01;190;2024-07-06;08:33:00
1052;01;190;2024-07-06;08:43:00
1052;01;190;2024-07-06;08:53:00
1052;01;190;2024-07-06;09:03:00
1052;01;190;2024-07-06;09:13:00
1052;01;190;2024-07-06;09:23:00
1052;01;190;2024-07-06;09:33:00
1052;01;190;2024-07-06;09:43:00
1052;01;190;2024-07-06;09:53:00
1052;01;190;2024-07-06;10:03:00
1052;01;190;2024-07-06;10:13:00
1052;01;190;2024-07-06;10:23:00
1052;01;190;2024-07-06;10:33:00
1052;01;190;2024-07-06;10:43:00
1052;01;190;2024-07-06;10:53:00
1052;01;190;2024-07-06;11:03:00
1052;01;190;2024-07-06;11:13:00
1052;01;190;2024-07-06;11:23:00
1052;01;190;2024-07-06;11:33:00
1052;01;190;2024-07-06;11:43:00
1052;01;190;2024-07-06;11:53:00
1052;01;190;2024-07-06;12:03:00
1052;01;190;2024-07-06;12:13:00
1052;01;190;2024-07-06;12:23:00
1052;01;190;2024-07-06;12:33:00
1052;01;190;2024-07-06;12:43:00
1052;01;190;2024-07-06;12:53:00
1052;01;190;2024-07-06;13:03:00
1052;01;190;2024-07-06;13:13:00
1052;01;190;2024-07-06;13:23:00
1052;01;190;2024-07-06;13:33:00
1052;01;190;2024-07-06;13:43:00
1052;01;190;2024-07-06;13:53:00
1052;01;190;2024-07-06;14:03:00
1052;01;190;2024-07-06;14:13:00
1052;01;190;2024-07-06;14:23:00
1052;01;190;2024-07-06;14:33:00
1052;01;190;2024-07-06;14:43:00
1052;01;190;2024-07-06;14:53:00
1052;01;190;2024-07-06;15:03:00
1052;01;190;2024-07-06;15:13:00
1052;01;190;2024-07-06;15:23:00
1052;01;190;2024-07-06;15:33:00
1052;01;190;2024-07-06;15:43:00
1052;01;190;2024-07-06;15:53:00
1052;01;190;2024-07-06;16:03:00
1052;01;190;2024-07-06;16:13:00
1052;01;190;2024-07-06;16:23:00
1052;01;190;2024-07-06;16:33:00
1052;01;190;2024-07-06;16:43:00
1052;01;190;2024-07-06;16:53:00
1052;01;190;2024-07-06;17:03:00
1052;01;190;2024-07-06;17:13:00
1052;01;190;2024-07-06;17:23:00
1052;01;190;2024-07-06;17:33:00
1052;01;190;2024-07-06;17:43:00
1052;01;190;2024-07-06;17:53:00
1052;01;190;2024-07-06;18:03:00
1052;01;190;2024-07-06;18:12:00
1052;01;190;2024-07-06;18:22:00
1052;01;190;2024-07-06;18:32:00
1052;01;190;2024-07-06;18:42:00
1052;01;190;2024-07-06;18:52:00
1052;01;190;2024-07-06;19:02:00
1052;01;190;2024-07-06;19:12:00
1052;01;190;2024-07-06;19:22:00
1052;01;190;2024-07-06;19:32:00
1052;01;190;2024-07-06;19:42:00
1052;01;190;2024-07-06;19:52:00
1052;01;190;2024-07-06;20:04:00
1052;01;190;2024-07-06;20:19:00
1052;01;190;2024-07-06;20:27:00
1052;01;190;2024-07-06;20:34:00
1052;01;190;2024-07-06;20:49:00
1052;01;190;2024-07-06;21:04:00
1052;01;190;2024-07-06;21:19:00
1052;01;190;2024-07-06;21:34:00
1052;01;190;2024-07-06;21:49:00
1052;01;190;2024-07-06;22:09:00
1052;01;190;2024-07-06;22:24:00
1052;01;190;2024-07-06;22:39:00
1052;01;190;2024-07-06;22:54:00
1052;01;190;2024-07-06;23:09:00
1052;01;190;2024-07-06;23:24:00
1052;01;190;2024-07-06;23:39:00
1052;01;190;2024-07-06;24:09:00
7047;02;190;2024-07-06;04:44:00
7047;02;190;2024-07-06;05:14:00
7047;02;190;2024-07-06;05:39:00
7047;02;190;2024-07-06;05:59:00
7047;02;190;2024-07-06;06:15:00
7047;02;190;2024-07-06;06:30:00
7047;02;190;2024-07-06;06:45:00
7047;02;190;2024-07-06;07:00:00
7047;02;190;2024-07-06;07:15:00
7047;02;190;2024-07-06;07:27:00
7047;02;190;2024-07-06;07:37:00
7047;02;190;2024-07-06;07:47:00
7047;02;190;2024-07-06;07:57:00
7047;02;190;2024-07-06;08:07:00
7047;02;190;2024-07-06;08:18:00
7047;02;190;2024-07-06;08:28:00
7047;02;190;2024-07-06;08:38:00
7047;02;190;2024-07-06;08:48:00
7047;02;190;2024-07-06;08:58:00
7047;02;190;2024-07-06;09:08:00
7047;02;190;2024-07-06;09:18:00
7047;02;190;2024-07-06;09:28:00
7047;02;190;2024-07-06;09:38:00
7047;02;190;2024-07-06;09:48:00
7047;02;190;2024-07-06;09:58:00
7047;02;190;2024-07-06;10:08:00
7047;02;190;2024-07-06;10:18:00
7047;02;190;2024-07-06;10:28:00
7047;02;190;2024-07-06;10:38:00
7047;02;190;2024-07-06;10:48:00
7047;02;190;2024-07-06;10:58:00
7047;02;190;2024-07-06;11:08:00
7047;02;190;2024-07-06;11:18:00
7047;02;190;2024-07-06;11:28:00
7047;02;190;2024-07-06;11:38:00
7047;02;190;2024-07-06;11:48:00
7047;02;190;2024-07-06;11:58:00
7047;02;190;2024-07-06;12:08:00
7047;02;190;2024-07-06;12:18:00
7047;02;190;2024-07-06;12:28:00
7047;02;190;2024-07-06;12:38:00
7047;02;190;2024-07-06;12:48:00
7047;02;190;2024-07-06;12:58:00
7047;02;190;2024-07-06;13:08:00
7047;02;190;2024-07-06;13:18:00
7047;02;190;2024-07-06;13:28:00
7047;02;190;2024-07-06;13:38:00
7047;02;190;2024-07-06;13:48:00
7047;02;190;2024-07-06;13:58:00
7047;02;190;2024-07-06;14:08:00
7047;02;190;2024-07-06;14:18:00
7047;02;190;2024-07-06;14:28:00
7047;02;190;2024-07-06;14:38:00
7047;02;190;2024-07-06;14:48:00
7047;02;190;2024-07-06;14:58:00
7047;02;190;2024-07-06;15:08:00
7047;02;190;2024-07-06;15:18:00
7047;02;190;2024-07-06;15:28:00
7047;02;190;2024-07-06;15:38:00
7047;02;190;2024-07-06;15:48:00
7047;02;190;2024-07-06;15:58:00
7047;02;190;2024-07-06;16:08:00
7047;02;190;2024-07-06;16:18:00
7047;02;190;2024-07-06;16:28:00
7047;02;190;2024-07-06;16:38:00
7047;02;190;2024-07-06;16:48:00
7047;02;190;2024-07-06;16:58:00
7047;02;190;2024-07-06;17:08:00
7047;02;190;2024-07-06;17:18:00
7047;02;190;2024-07-06;17:28:00
7047;02;190;2024-07-06;17:38:00
7047;02;190;2024-07-06;17:48:00
7047;02;190;2024-07-06;17:58:00
7047;02;190;2024-07-06;18:08:00
7047;02;190;2024-07-06;18:17:00
7047;02;190;2024-07-06;18:27:00
7047;02;190;2024-07-06;18:37:00
7047;02;190;2024-07-06;18:47:00
7047;02;190;2024-07-06;18:57:00
7047;02;190;2024-07-06;19:07:00
7047;02;190;2024-07-06;19:17:00
7047;02;190;2024-07-06;19:27:00
7047;02;190;2024-07-06;19:37:00
7047;02;190;2024-07-06;19:47:00
7047;02;190;2024-07-06;19:57:00
7047;02;190;2024-07-06;20:09:00
7047;02;190;2024-07-06;20:24:00
7047;02;190;2024-07-06;20:39:00
7047;02;190;2024-07-06;20:54:00
7047;02;190;2024-07-06;21:09:00
7047;02;190;2024-07-06;21:24:00
7047;02;190;2024-07-06;21:39:00
7047;02;190;2024-07-06;21:54:00
7047;02;190;2024-07-06;22:14:00
7047;02;190;2024-07-06;22:44:00
7047;02;190;2024-07-06;23:14:00
7085;02;190;2024-07-06;04:48:00
7085;02;190;2024-07-06;05:18:00
7085;02;190;2024-07-06;05:43:00
